PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.1061061061061061,0.9856317553046255,0.3735462289482121,0.017891802516363027
0.10810810810810811,0.9864312821702758,0.38461492995914454,0.01999106155993879
0.11011011011011011,0.9871784926055485,0.39557285370551953,0.022251437697716023
0.11211211211211211,0.9878773332503078,0.4064143258093296,0.024677240418913386
0.11411411411411411,0.9885314131780749,0.4171342698981123,0.027272357012458674
0.11611611611611611,0.989144036172245,0.4277281712993019,0.030040238058133405
0.11811811811811812,0.9897182295941156,0.43819204207043005,0.032983886346138025
0.12012012012012012,0.99025677023601,0.44852238742146944,0.03610584910875537
0.12212212212212212,0.9907622075036412,0.4587161735638042,0.0394082134219232
0.12412412412412413,0.9912368842293211,0.46877079700217933,0.04289260461340776
0.12612612612612611,0.9916829553807227,0.47868405527099467,0.04656018749758573
0.12812812812812813,0.9921024048978564,0.4884541191040403,0.050411670244258355
0.13013013013013014,0.9924970608630509,0.4980795060168046,0.05444731068007096
0.13213213213213212,0.9928686091844372,0.5075590552725254,0.058666924815640814
0.13413413413413414,0.9932186059522542,0.5168919041968743,0.06306989738902599
0.13613613613613612,0.9935484886087739,0.5260774658012991,0.06765519421633051
0.13813813813813813,0.9938595860564542,0.5351154076714404,0.07242137614271585
0.14014014014014015,0.9941531278147261,0.5440056320744044,0.07736661439150598
0.14214214214214213,0.9944302523233763,0.5527482572369318,0.08248870711514922
0.14414414414414414,0.9946920144795418,0.5613435997454593,0.08778509695923681
0.14614614614614616,0.9949393924857055,0.5697921580186268,0.09325288945930055
0.14814814814814814,0.9951732940776105,0.5780945968028247,0.09888887209949249
0.15015015015015015,0.995394562193523,0.5862517326418237,0.10468953387225677
0.15215215215215216,0.9956039801396761,0.5942645202722882,0.11065108518854894
0.15415415415415415,0.995802276300885,0.6021340398980045,0.11676947799886844
0.15615615615615616,0.9959901284401528,0.6098614852968757,0.12304042599619086
0.15815815815815815,0.9961681676265077,0.6174481527161136,0.12945942478269057
0.16016016016016016,0.9963369818262442,0.6248954305125626,0.13602177189282277
0.16216216216216217,0.9964971191891289,0.6322047894966522,0.1427225865757814
0.16416416416416416,0.9966490910579218,0.6393777739401224,0.14955682925050284
0.16616616616616617,0.9967933747267024,0.6464159932093181,0.15651932055617246
0.16816816816816815,0.9969304159709405,0.6533211139875217,0.1636047599305568
0.17017017017017017,0.9970606313699796,0.6600948530514713,0.1708077436574107
0.17217217217217218,0.9971844104405674,0.6667389705688533,0.1781227823326353
0.17417417417417416,0.9973021175982536,0.6732552638851887,0.18554431770680618
0.17617617617617617,0.9974140939618498,0.679645561770122,0.19306673886911307
0.1781781781781782,0.9975206590146879,0.6859117190946616,0.20068439774465957
0.18018018018018017,0.9976221121351126,0.692055611912427,0.20839162388347232
0.18218218218218218,0.9977187340074676,0.6980791329194033,0.21618273852545467
0.1841841841841842,0.9978107879237834,0.7039841872680931,0.2240520679309101
0.18618618618618618,0.9978985209854307,0.7097726887133095,0.23199395597118444
0.1881881881881882,0.9979821652131463,0.7154465560681204,0.24000277597840847
